<tag>  vz7.189.x     vz7.190.x     SUBJECT
match  faaba34b8bf3  1d18ae88aa6b  fuse kio: Move abort & destroy block up in pcs_rpc_send()
match  e61f6625cddd  64022aaf3e47  fs/fuse kio_pcs: flush rpc work inside pcs_rpc_destroy()
match  3fbad6f95761  d5985e7b0be7  fuse kio: Fix deadlock at pcs_fuse_submit() error path
match  2b94d198f3a1  b2f3dfb64ead  mm/tcache: don't insert empty reclaim node
match  f3d65250cfd7  1c035bff3acf  mm/tcache: rebalance tree if isolation failed
match  25dd5616141a  3b611dca7c09  mm/vmscan: shrink tcache, tswap upfront everything else
match  10cd29b2afc5  b906f8ae1f17  ms/ipc/shm: fix use-after-free of shm file via remap_file_pages()
match  dd99b9611997  70fe29075fe2  fs/fuse kio_pcs: fix NULL pointer dereference in pcs_mapping_truncate()
match  09158b625355  94bbe5def63c  fuse kio: Unexport pcs_ioconn_close() and pcs_ioconn_unregister()
match  1704c065fedf  03bff473d510  ploop: fix int overflow when calculating used_pos
match  cd5c11ae19d9  335eb4123e65  memcg/debug: warn early when releasing memcg css with non-zero kmem
match  1c2b13d39097  6fddd24f479b  kexec, kasan: increase KEXEC_AUTO_RESERVED_SIZE under CONFIG_KASAN=y up to 1G
match  173281f41a8d  cbe42e3178c8  ms/ksm: React on changing "sleep_millisecs" parameter faster
match  5ce7d60a5a12  204100c1ed2a  lib/kmapset: fix undefined behavior in kmapset_cmp()
match  89a7aec2b357  c627b568f304  ms/kprobes: Avoid false KASAN reports during stack copy
match  c72c64726646  3bb8d7cf198f  ms/kasan: add functions to clear stack poison
match  34bc15306fee  f9c2c878b94a  ms/kprobes: Unpoison stack in jprobe_return() for KASAN
match  0bbb14103aa3  9ae7c5ba1639  ms/sched/x86: Add 'struct inactive_task_frame' to better document the sleeping task stack frame
match  a30b6dc6d9c4  d3f1b7508f79  ms/x86/unwind: Disable KASAN checks for non-current tasks
match  4c1eae0a1a4e  47739a8de4ea  fuse: Fix parse_fuse_opt() return values wrong interpretation
match  d28416bd1f23  84c46874bcf3  fuse: Prohibit kio engine from containers
match  58d272f80b8d  abc05aeb770e  fuse: Switch unused engines off in Kconfig
match  179138869c5a  589b1aa910f9  fs/fuse kio_pcs: make map_truncate_tail() working as the original from libpcs_client
match  10cc41c82277  6a5268e3a646  fs/fuse kio_pcs: forgotten setting of the next phase
match  d8c8debd5556  746122a39dbf  fs/fuse kio_pcs: fix condition for map resolving in pcs_mapping_truncate()
match  1415cd4de809  c412dd5d4400  fs/fuse kio_pcs: protect valid_for_truncate() by m->lock's
match  1244b073f214  5f4c3d3cbd7d  fs/fuse kio_pcs: fix map leak in pcs_mapping_truncate()
match  494d455bd678  7fa62a347043  fs/fuse kio_pcs: simplify pcs_mapping_truncate()
match  1faef4dbb6fb  08068cb3c9f1  fs/fuse kio_pcs: fix map leaks in process_ireq_truncate()
match  d69453d88ecb  29b3be143d75  fs/fuse kio_pcs: NULL pointer dereference on access m->mapping->chunk_size_bits
match  cd414d7f047e  7b7cc67cedbf  fs/fuse kio_pcs: NULL pointer dereference in map_submit()->MAP_ARGS()
match  5458bfe4ab1b  987e0debd8a3  fs/fuse kio_pcs: cleanup in truncate (backport)
match  359f6135e28a  c7f6f48998b8  ms/vmscan: memcg: always use swappiness of the reclaimed memcg
match  f7f2b2a08dc1  14cba1c11140  ploop: create helper to access ploop_device->entry_tree
match  f1bf49a77402  5ae0d1e19bca  ploop: add separate tree for existing discard requests
match  1b390fda44fc  dc39826ef8e4  ploop: change default of discard granularity and alignment attrs to PAGE_SIZE
match  7916178808b6  ad0645875337  ploop: fix negative discard size in preprocess_discard_req()
match  2d6cfffe9858  20e325dacf26  ploop kaio: successfull alloc should adjust alloc_head
match  3a2722bbf718  2ffb51ddc30a  fs/fuse: add assert on i_mutex in fuse_send_unmap()
match  03dd075f40a5  8e0448d47105  fs/fuse kio_pcs: add assert on i_mutex for PUNCH_HOLE and ZERO_RANGE
match  eff00cc8f8c7  6c02e90f1819  fs/fuse: add assert on i_mutex in fuse_send_write()
match  c317ec012a0d  56312defa092  mm: cleancache: fix corruption on missed inode invalidation
match  9763179f7da2  7580d32b9e31  fs/fuse kio_pcs: make pcs_map_truncate() easier
match  893d1d9aee05  dc5407694525  fs/fuse kio_pcs: cleanup kpcs_setattr_end()
match  002f22d5d95b  dc27001e1ec6  fs/fuse kio_pcs: invalidation maps in setattr kio
match  42d535c0c82f  25bc4865465f  ploop: convert prealloced_size to absolute offset
match  58642ed92873  19a583eb81dc  fs/fuse kio_pcs: fix update cs state after receiving new map
match  2e49a3091339  472260067b6d  vzstat: account "page_in" and "swap_in" in nanoseconds
match  2b0d4a7666de  c93cfe52e601  ms/dlm: fix possible call to kfree() for non-initialized pointer
match  4e123b8d00de  e4954379c731  fbcon: use kvmalloc() for scrollback buffer
match  ac40a2c5a7a3  cc5a7dfee3c5  fs/fuse kio_pcs: replenish netaddr_cmp() with rdma type
match  d754f1b2c3ba  bbe399fe4003  ploop: move standby mode setting to separate function
match  59f17e9250f2  0fc186346e50  ploop: move to standby mode after fsync() error too
match  e868f1e0b1a3  3f961ab67e73  ploop: move to standby after -ENOTCONN too
match  83282928f80a  e752090c3885  fuse kio: Round down extent start in fiemap_process_one()
match  f17dce4d1a07  c0f3c95b3815  fuse kio: fix timer setup so it actually delays ireq
match  174367bc2ace  0a1f3f23cae9  fuse kio: never ignore fuse_req error during PCS_IOC_GETMAP
match  53fbf952fa5f  60623ed1bbb9  ms/lib: Add xxhash module
match  1eb11e192f70  949a1f56aec6  ms/xxHash: create arch dependent 32/64-bit xxhash()
match  c883bb4f8c06  2aec69a7cd1a  ms/ksm: replace jhash2 with xxhash
match  1d7e6db335b6  0fac3a0898b5  nfsd: disable UMH client tracking in nested net namespaces
match  28e27c9efcf6  a3e63675814b  sunrpc: cache_head leak due queued request
match  0df7015bfd4c  11a47c1efd9d  ms/sock_diag: fix autoloading of the raw_diag module
match  72c0d5fc4eec  81d10d00a69e  fs/fuse kio: fix loss of FUSE_FSYNC/FUSE_FLUSH reqs
match  21efa955c947  446399e830a4  fs/fuse kio: fix sreq and msg leak in prepare_map_flush_ireq()
match  473986899bfd  414effb58713  fs/fuse kio: retry allocation PCS_IREQ_FLUSH request
match  ba1267298738  6d3f0d3614ed  mm/memcg: Fix NULL-ptr dereference when memcg diabled at boot.
match  a390c3ad6ce1  576511fb325b  tcache/tswap: don't shrink tcache/tswap until they are initialized
match  8792b46f6e26  14edfcc57639  fs/fuse kio: missed clean di->size.op in failed shrink request
match  cf938de1179e  944890a1f0bd  mm/page_alloc: add latency to the page_alloc tracepoint
match  9573662efa90  4a8a14f49482  fs/fuse kio: missed cleanup for interrupted shrink request
match  8dc643bea5bc  d91146620e2a  fuse: do not wait for completion of inessential writes in fuse fsync
match  5158d4ccfc02  95f9973f6d92  ms/drivers/gpu/vga: allocate vga_arb_write() buffer on stack
match  8ae99fc6cfc4  b54eec0c1531  fs/fuse kio: fix mapping dereference in a dead map
match  f088fe14038f  4e23031bc981  fs/fuse kio: satisfy pure FALLOC_FL_KEEP_SIZE immediately
match  553fb2793680  f22ac3f3d1a9  fs/fuse kio: backport immediate-write attribute handle
match  a1d4c55e4501  ddbae24d9196  fs/fuse kio: add support PCS_CS_IO_SYNC flag
match  d5041bcff997  041a45f26556  fs/fuse kio: deny unavailable ioctl's in kio
match  adf502a95cd2  a7d864894521  fs/fuse kio: bring fuse ktraces to a common view
match  12fb7d15fc10  b29f57094d53  fs/fuse kio: disable duplication FUSE_K* messages to debugfs by default
match  3ada08a904a9  ff9e5c64e01e  fs/fuse kio: make it possible to enable TRACE/DTRACE in the release kernel
match  e7bc505e58d3  ba8afc9b03b8  ms/huge pagecache: extend mremap pmd rmap lockout to files
match  c58d0e5f126f  4bbbe70c86e4  ms/mm: speed up mremap by 20x on large regions
match  03916a06ae10  f8078ccf3711  ms/mm: select HAVE_MOVE_PMD on x86 for faster mremap
match  1211d90ad9c6  b34014d13062  ms/mm: workingset: size shadow nodes lru basing on file cache size
match  4af2db05d6a8  5260ea5b678f  ms/mm: workingset: update shadow limit to reflect bigger active list
match  bb2aef146a40  36ea93f3ae02  ms/slub: Make cpu partial slab support configurable
match  cc5674e562c1  a6d7c602f2af  ms/mm/slub: set slub_max_order = 0 by default.
match  59896aae9d0b  d2dfb16ee143  net/gre: Consider VE_FEATURE_IPGRE on new net creation
match  08916fe6639e  11a6dfc5eace  net/ip6ip: Consider VE_FEATURE_IPIP on new net creation
match  ee9658c8d09d  d932f8126f61  seccomp: Add PT_SUSPEND_SECCOMP in __secure_computing
match  9129a708e868  efc8a8abf09c  ms/sunrpc: use SVC_NET() in svcauth_gss_* functions
match  9b16810002f2  31df7c292aa9  pfcache: silently drop "trusted.pfcache" xattr when set on inappropriate fs
match  56c78334672b  43565af0a8c1  ms/ipvs: remove an annoying printk in netns init
match  f8d73ef77e78  f83dd134544d  fs: Export symbols replace_fd() and create_pipe_files()
match  9fad2a107a34  8119dfc85461  fs/fuse kio: invalidate files for kio
match  3a78af979420  c4a61e7569ca  ploop: Fix discard BIOs mis accounting
match  d3c883fe8609  3b9e95441dc3  fs/fuse kio: add FUSE_S_FAIL_IMMEDIATELY check in pcs_fuse_submit()
match  740804ff440b  ec7b8fc71810  fs/fuse: fix unsafe killing fiq->pending requests
match  8fec9809084f  290e2a4b5963  net: export net/core/somaxconn sysctl for unprivileged users
match  7ba0b727afce  02b3db195c15  ploop compact: remove alloc_head BUG_ON before truncate call
match  087d9b1ba615  a2a45b1fd710  ms/virtio_balloon: fix another race between migration and ballooning
match  d924f9196196  405063aab3a3  x86/pci-dma: don't warn about high order in dma_alloc
match  113406b134c8  458388a4221d  ploop: Remove unused argument get_block
match  7d1374b6e535  9c986c16d777  ploop: Remove dead "pcss"-related code
match  dae40087b3bc  782fb6839764  ploop: Kill unneeded PLOOP_S_WAIT_PROCESS bit
match  f859ec672537  5874409a3f56  pfcache: don't get inodes which are beeing freed
match  8a0e4e38a117  76aebee01bda  mm/vmscan: Don't shrink active lrus on the first try.
match  3c36e81912de  8f485a5a0c4d  mm/page_alloc: use sched_clock() instead of jiffies to measure latency
match  0f7b50b37e8f  85606206b445  ploop: Remove unused argument of __map_extent()
match  99b03aff0ae7  a9426ed6c04b  x86: Add __GFP_ORDER_NOWARN to dma allocations
match  2af3c0ddef43  0c85d9a659ce  i40iw: use kvzalloc to allocate array of control qp requests
match  4cf489db2663  cb0e317b2fb1  i40iw: Use kvzalloc to allocate i40iw_handler
match  29a10d85ea2b  423a125d5241  i40iw: Use kvzalloc in i40iw_allocate_virt_mem()
match  91248bdfac76  03058202c258  ms/mm: vmscan: pass memcg to get_scan_count()
match  911c8fbedf3d  d87f832d879b  ms/mm: workingset: #define radix entry eviction mask
match  f85ec3c55a36  0d389d0e488d  ms/mm: workingset: separate shadow unpacking and refault calculation
match  12303a28071f  2bb9ffb83e78  ms/mm: workingset: eviction buckets for bigmem/lowbit machines
match  81b36b5d240c  1454b9c6f4e4  mm/memcg: initialize mem_cgroup_per_zone_info earlier.
match  6fdbc60de319  0b78fa5f2920  ms/mm: workingset: per-cgroup cache thrash detection
match  0823107729be  efdfe4df0a3e  ms/mm: workingset: make shadow node shrinker memcg aware
match  7acb9b84f1e8  cbaddfca6adb  mm/vmscan: active lru protection fixups.
match  4beb911dd39c  8dbb3c784547  mm/swap: activate swapped in pages on fault
match  fe2a66aec2ec  fe28dbaca145  mm/slub: Don't compact memory for high-order optimistic allocation.
match  66e2a8fda636  d91d68344e98  tty/vt: avoid high order pages allocation on GIO_UNIMAP ioctl
match  83fd7aafff16  f3a1e4ede507  net: silence high-order allocation warning from UDP with big headers.
match  1298ddf6a849  0e9eff0b1d93  mm/page_alloc: fix allocation failure of zone-restricted allocation
match  18452f5ccbe5  9d247d6634fa  mm/vmscan: scan active file and anon lists if inactive file list is too short
match  579daa769704  8c314f51d35d  mm/vmscan: don't shrink active list once more in case we reached nr_to_reclaim
match  e58d9e8dd44d  80fed4f12a54  RDMA/ocrdma: Remove unused STAG array.
match  2c8c7eafc5d6  572a626c382f  net/skbuff: Don't waste memory reserves
match  52d3a4c1f244  1e12382ffdf1  net/skuff: WARN if kmalloc_reserve() fails to allocate memory.
match  8aaa5f9bf592  e084e0c49e2b  ms/tcp: fix potential huge kmalloc() calls in TCP_REPAIR
match  09fe0e4b73b3  727a578c5f8b  ms/net: use skb_clone to avoid alloc_pages failure.
match  4b8a8e35b186  8ed211890dd3  prctl: Fix false positive in validate_prctl_map
match  98abef11a743  f2ccb0e37894  net: Allow autoloading conntrack nft-helper-* modules
match  7517c8792391  f6722a0e65d1  kernfs: keep kernfs node alive for __kernfs_remove()
match  9e915b6b3f8f  a08a96c8e11e  ms/mm/slub.c: run free_partial() outside of the kmem_cache_node->list_lock
match  af036c35d489  37e44bccaecb  mm, memcg, oom_gurantee: change memcg oom overdraft formula
match  c4c5adadba86  6d890f2e3090  mm/workingset: fix possible race with memcg deletion.
match  a3d6663cc6eb  62e557a5486d  mm/workingset: fix workingset_activation() with memcgroups enabled
match  b8f10975a02d  7f9ba151dfc6  mm/workingset: Fix memcg_inc_ws_activate() with disabled mem cgroups.
match  74d40547b499  e5bb2593608f  mm/workingset: Fix workingset_activation() with disabled mem cgroups.
match  975f099af8f4  5a5f1db23ece  ms/mm: scale kswapd watermarks in proportion to memory
match  4d108744c730  3aa0a4f1a2c4  mm: extend generic iov iterator API
match  de636ed641da  89a8d4f8dbbd  ms/Documentation: add watermark_scale_factor to the list of vm systcl file
match  3081c4039055  420855d0e144  memcg: mm_update_next_owner() should skip kthreads
match  22415b527f68  27c25d7cbe31  memcg: optimize the "Search everything else" loop in mm_update_next_owner()
match  5fb2cb0f2f55  74ac33a69565  DMA-API: exceeded 7 overlapping mappings of cacheline share
match  8e452497117c  d0e48cf8e811  ploop: introduce dio_may_fallocate() helper
match  4e86738373c8  0415f3297375  ploop: Export whole_block()
match  5986444a213e  6f233f01a802  ploop: Add cluster_size_in_bytes() helper
match  ee9b1d9732b6  751a8c21230c  ploop: Add cluster_size_in_sec() helper
match  9b6ced81e3bb  7e4bdbdfa73d  ploop: Add local variable into dio_submit()
match  55a165f8d306  e0fd99ac34b5  ploop: Add cluster_log local variable
match  8a204196152a  7eb1ab856108  ploop: Add trim_extent_mappings_tail() helper
match  8afd75c46691  7a890d814a3e  ploop: Introduce local variable in ploop_start()
match  803ad7a61605  ca43ec6560b1  ploop: Never merge discard requests
match  f678d1053702  d00d98f67b93  ploop: Set up discard limits
match  d5e6cc756959  a907f361409f  ploop: Introduce ploop_can_issue_discard() helper
match  356f2baf188b  937ad2528b27  ploop: Online discard support for dio engine
match  1b0ad5276fa1  5f85881a2a6c  ploop: Enable discard support for ploop1 format backed by io_direct
match  d4364a306ae7  c0b4b4e11add  ploop: Skip repeated discard
match  e91a25c839f1  3b745c781e14  ploop: Prohibit custom discard alignment and granuality
match  b0af9691fcb2  efab978ea505  ploop: Prohibit discard in case of multi-delta case
match  ba5a8f2aa438  405d05fc1a39  ploop: Do not forget to put io context
match  247cc693efb9  d9a24774f4b5  ploop: Merge repeating prepare_merge patterns in single function
match  5c3db31c7f9c  048ae4d1433c  ploop: Fix race between .prepare_merge and .submit_alloc
match  7d293ff37c05  f98f53072da2  ploop: Export map defines to separate header file
match  8b002eed8654  fa8651d9516d  ploop: Make submit_alloc() return int value
match  7d6e05930c73  36b6d0ece876  ploop: Introduce ploop_submit_alloc() helper
match  cfde8d6075ea  3aa0037c7c89  ploop: Prohibit discard ioctls
match  020c10ad8bfe  7f362b0024e9  ploop: Prohibit PLOOP_IOC_UPDATE_INDEX on singular list
match  243c376bbb64  2b6a8b1bb49c  ploop: Introduce data_off_in_clusters() helper
match  0f3dd33e0ada  b7c244350414  ploop: Add .complete_merge method
match  9ac742a00a6f  900920a31c1a  ploop: Zero indexes on discard
match  8601c6772637  6b7ae225449b  ploop: Fallocate cluster in cached_submit() during hole reuse
match  27926275de69  82bbb6302875  ploop: Populate and maintain holes bitmap
match  44c5e00b5b16  0ce922debb07  ploop: Fix huge grow with head clusters relocation
match  d4abebb29d79  937cf3c66a41  ploop: Add native discard support parameter
match  316c0a23dc74  c6d5dc706a6b  ploop: Make PLOOP_IOC_FREEBLKS always return 0
match  39f580e59678  aac0a019e021  ploop: Repopulate holes_bitmap on changing delta
match  430921be5008  180904dd83bd  ploop: Clear abort bit on replace delta
match  4b1eb3f667eb  e5c7d6394c10  ploop: kaio: Enter standby mode on EIO as well
match  0f8cfbdc4ae7  d576e3bd5cbd  fs/fuse kio: fix double free of pfc in process_pcs_init_reply()
match  daa48d960fa6  62182d1029b5  fs/fuse kio: fix getting a non-existent pcs inode in kpcs_kill_requests()
match  5ad82c220eb5  0eb58f9107c8  fs/fuse kio: export fastpath protocol version
match  e1a6f786351d  732ae633132b  fs/fuse kio: fix a typo in worth_to_grow()
match  5b7e13649d9a  aae72fdba603  fs/fuse kio: relax congestion avoidance limits (backport from usermode)
match  21c32e29b4ed  3adbafa93537  fs/fuse kio: add missed sock write in pcs_sock_sendmsg()
match  0d979355c1de  26083e1a09ba  fs/fuse kio: export io_locality
match  424177389d73  f673bcfea449  fs/fuse kio: sync pcs_mds_sys_info struct
match  2081d24e03f5  afbcdf079ff0  fs/fuse kio: add warning about jumbo chunks
match  9479257dfae0  653a5525b204  ploop: Enable native discard support for kaio engine
match  a0d87bfd955f  e14b0150239c  fuse: do not take fc->lock in fuse_request_send_background() - fixup
match  eb962b1abe49  7581eb0a4ede  fuse: Check for req->ff in fuse_request_queue_background()
