# command:
# git-check-rebase --meta rebase_3.10.0-1160.66.1.el7_rh7-3.10.0-1160.76.1.el7.meta --rows-hide-level show_all --columns full vz7.188.x:rh7-3.10.0-1160.66.1.el7..rh7-3.10.0-1160.66.1.vz7.188.11 vz7.189.x:rh7-3.10.0-1160.76.1.el7..2a709cd369f2 > rebase_3.10.0-1160.66.1.el7_rh7-3.10.0-1160.76.1.el7.log
#

<tag>  vz7.188.x     vz7.189.x     SUBJECT
match  30124a10017c  fe496dfaa931  ms/mm/memcontrol.c: move up for_each_mem_cgroup{, _tree} defines
match  c2f0dfeb2835  81ecb39da654  ms/mm, memcg: assign memcg-aware shrinkers bitmap to memcg
match  a3690b342722  527f5c8e75a0  ms/fs: propagate shrinker::id to list_lru
match  854c86f37992  0d175bf0e41f  ms/mm/list_lru.c: add memcg argument to list_lru_from_kmem()
match  b66859836d17  e6a482c12d8a  ms/mm/list_lru: pass dst_memcg argument to memcg_drain_list_lru_node()
match  cd5878383631  e6de1568c0da  ms/mm/list_lru.c: pass lru argument to memcg_drain_list_lru_node()
match  3907562a424b  260d8c9ff991  ms/mm/list_lru.c: set bit in memcg shrinker bitmap on first list_lru item appearance
match  f9aaa0380d8e  1bc940d8ddf2  ms/mm/memcontrol.c: export mem_cgroup_is_root()
match  e48ed6402eff  5997c36d77d0  ms/mm/vmscan.c: iterate only over charged shrinkers during memcg shrink_slab()
match  0ca3b1068351  78317747e147  ms/mm/vmscan.c: generalize shrink_slab() calls in shrink_node()
match  1f3872c46503  e82ac704720b  ms/mm: add SHRINK_EMPTY shrinker methods return value
match  e9625472af07  1442bb29a46a  ms/mm/vmscan.c: clear shrinker bit if there are no objects related to memcg
match  ce01490747ec  dfb909b8716a  fuse kio: Cleanup in pcs_fuse_submit()
match  3808d46be824  8896652ebaab  fuse kio: Extract fiemap iteration from fiemap_worker() to separate function
match  c29b96eb93ca  fe40f929770e  fuse kio: Move it variable from stack to struct fiemap_iterator
match  e404ea9f0f16  ebb792c8b895  fuse kio: Kill fiemap_worker() thread
match  c8cf224b8cd7  84d01416f645  fuse kio: Move position advance in fiemap_process_one()
match  5163717172cd  67e095571ebc  fuse kio: Move fiter ireq iocount assignment
match  a5c002a1313d  0b8e1d41d7ca  fuse kio: Introduce fiemap_work
match  5752f11d686f  2bb3b89205a0  fuse kio: Async queueing of fiemap from work
match  203256fa8889  235751f04f68  /proc/vz/latency: Show max latency in 2 min instead of 5sec.
match  cf421bda4147  d049663e0466  ms/mm: kvmalloc does not fallback to vmalloc for incompatible gfp flags
match  570ba4a1095f  c4ed2879f2f9  mm/mempool: Use kvmalloc to allocate array of element pointers
match  5d4f6adfd614  cd9c823bed59  x86/kvm/vmx: suppress warning on high-order allocation
match  67209ec93176  5052a7bb51ef  ploop: kthread_create() errors processing
match  75bc371b8dbf  0857855b37e8  fuse kio: Do not zero already zeroed fields in pcs_find_get_map()
match  805806d8cbcb  b1c97a7c152d  ms/unix: add ioctl to open a unix socket file with O_PATH
match  ed4b0ce1d16a  c1818f01cb28  mm/vmstat, io_acct: fix PGPGIN/PGPGOUT in container's /proc/vmstat.
match  bcb41e04dacd  9be53d33ec94  mm/vmstat: Add more vmstats in containers /proc/vmstat
match  c189f409842a  f49800745095  fuse kio: Do not zero already zeroed fields in pcs_sockio_init
match  8974753cd5a0  ab4877fcd4b3  pfcache: don't inherit vm_private_data on split and copy
match  88ac1c1d0ee9  b75b99c37a41  fs/fuse kio_pcs: improve rpc to cpu binding
match  8039d9bac4ce  0dee9b0738e5  fs/fuse kio_pcs: time slice for rpc rebinding
match  d2262e6d910f  0a706b1071ce  IB/core: use kvzalloc to allocate ib_device
match  38cc77c1cf1f  cad4c26c80df  ms/slub: Fix possible format string bug.
match  2e14ccf5e105  5529fe2de166  ms/slub: fix leak of 'name' in sysfs_slab_add
match  08da24728786  d9373b6d98bb  ms/mm/slub: fix slab double-free in case of duplicate sysfs filename
match  94838f6506a8  d250a8a4da12  ms: Add braces to avoid "ambiguous ‘else’" compiler warnings
match  5b61a8906fcd  d0841966f1af  mm/slab: use monotonic serial number for naming per memcg caches
match  d8355f729a9e  3c71b63c6194  ms/slab, slub: skip unnecessary kasan_cache_shutdown()
match  0fd0c6c244a0  b0363bacea5a  ms/kasan: depend on CONFIG_SLUB_DEBUG
match  a643eff80c02  53a233b8b674  net: reorganize skb_gso_size_check() description to make htmldocs happy
match  d12dd38f829e  754531d5775f  mm/init: hide most of start_kernel() from KAsan
match  32a1ff4938a5  aa223556b927  md/bcache: add queue parameter to part_round_stats() call
match  a16b28e5f71c  8f685100efe1  mm: Fix int overflow in callers of do_shrink_slab()
match  8432baf26d7e  da024814dcd5  fs/fuse kio_pcs: fix race between req->end() and request_wait_answer()
match  d91cfec03569  71f4c75940b8  fs/fuse kio_pcs: remove fuse destroy request
match  bfc9a0956f00  065891a1f0d2  fs/fuse kio_pcs: drop rpc connection close in pcs_rpc_engine_fini()
match  24b3ed1b9aca  3cfd90c1cc5a  x86/mm/kaiser: Fix build with CONFIG_XEN=n
match  c664a4753447  187b199c9541  fuse kio: initialize batch in pcs_map shrinker
match  37e7384f0a32  6ca8d0c6cbd4  fuse kio: Add schedule_timeout() into pcs_rpc_fini_verify()
match  adbe14e92039  0b31ce762c74  fuse kio: Do not get useless fuse.ko module reference
match  8ae3e7b4da77  3f0ae5237cde  fuse kio: Revert fuse_request_free() changes
match  6a43a077aacd  ab2b04558081  fuse kio: Refactoring in fuse_show_options()
match  2e35bc8585ed  4b8a7c1bc65b  fuse kio: Introduce cached_op
match  709f35c9e239  1cb00200bede  fuse kio: Reorder process_pcs_init_reply() and free memory on failure
match  8b57ade144f3  536f6f90c156  fuse kio: Fallback to plain fuse in case of version mismatch
match  1b355e246c60  8479b776d006  fuse kio: Protect struct pcs_rpc_engine::{unhashed, ht, nrpcs}
match  94ad2bf908bb  1752de3ee879  fuse kio: Add debug printk into process_pcs_init_reply()
match  579607085166  a74c75ad52d9  fs/fuse: fix mutually exclusive flags in fuse_send_unmap()
match  6d828486a188  dcee8dfae003  fs/fuse: initialize req->io_inode in fuse_send_unmap()
match  79b11f2001bf  9aba14823095  fs/fuse kio_pcs: split kpcs_req_send()
match  ee647498fec6  6ba7d4929643  fs/fuse kio_pcs: prevention of falling kio reqs to usermode
match  caa5497175bd  dee1c429e57c  fs/fuse kio_pcs: fix double free of synchronous requests
match  66366cae204a  3dee1feec0e4  fuse kio: Fix deadlock in kpcs_req_send()
match  06a5ca55861a  bb60a2239241  fuse kio: Return possibility to handle files served in userspace
match  123f25df9531  fa6ca0188edf  fuse kio: Fix spelling in process_pcs_init_reply()
match  2406c93f3484  ce2277e20e6d  ms/x86_64, traps: Rework bad_iret
match  f226fde0dc51  be3723681b42  ms/x86/asm/traps: Disable tracing and kprobes in fixup_bad_iret and sync_regs
match  84a3dd8b8e61  bf96ef855cd9  ms/x86/asm/64: Clear AC on NMI entries
match  83569e0c511b  ef8a2cdf3ae8  fuse kio: Do not try to populate fuse_inode::private on second open
match  066f51fe58f4  0cd039511ea6  fuse kio: Differ fuse_pcs_kdirect_claim_op() return values
match  03b62e201b86  7a70c850dde9  fuse kio: Refactoring in struct pcs_rpc
match  efea4f48e752  c2aa378d8f39  fuse kio: Port "ignore uninitialized CS addresses" commit
match  ca6a7f0af8f8  02c2171ce9d5  fuse kio: Use __maybe_unused
match  dfceef494f93  bc7fbfdfa14f  fuse kio: Use sio eof instead of parent to determ abort
match  152b0841abea  92a5943ed884  fuse kio: Reorder callback assignment
match  99f7ff524391  32f52e994f60  fuse kio: Add pcs_cleanup_wq
match  29850689a6a3  f8b09d4467b7  fuse kio: Destroy rpc in work func
match  a39dfe6eea70  b5fc1a84c910  fuse kio: Introduce pcs_sk_kick_queue()
match  0ca3dcd1afd5  8a01a7ac4a1a  fuse kio: Dereference sk_user_data under rcu
match  c824a5a76a80  213b91046d1f  fuse kio: Fix rpc socket leak on rpc_abort()
match  66499711964e  da145be2c6d8  fuse kio: Hold pcs_rpc counter till sio may be freed
match  8bcfcb6048fa  d4e10938c8df  ms/mm, mempolicy: migrate_to_node should only migrate to node
match  edd0aead4b4d  58c5beb95aac  fs/fuse kio_pcs: drop old mapping after size growth
match  e4a9b6f4f74e  6fc5e9484a64  x86,ia32: Restore 32bit personality
match  55054728f232  b231d247702e  fuse kio: Stop self-abuse of rpc counter in rpc_queue_work()
match  55904e7676ce  39e69ff2545c  fuse kio: Check for null ep in pcs_rpc_deaccount_msg()
match  a39ac2cfb0ac  faaba34b8bf3  fuse kio: Move abort & destroy block up in pcs_rpc_send()
match  cd56175d2084  e61f6625cddd  fs/fuse kio_pcs: flush rpc work inside pcs_rpc_destroy()
match  2e4fb2bd4b4a  3fbad6f95761  fuse kio: Fix deadlock at pcs_fuse_submit() error path
match  772763835a7d  2b94d198f3a1  mm/tcache: don't insert empty reclaim node
match  297aa49187fe  f3d65250cfd7  mm/tcache: rebalance tree if isolation failed
match  91b9f177715e  25dd5616141a  mm/vmscan: shrink tcache, tswap upfront everything else
match  f421d9b0309a  10cd29b2afc5  ms/ipc/shm: fix use-after-free of shm file via remap_file_pages()
match  05f0027a8e88  dd99b9611997  fs/fuse kio_pcs: fix NULL pointer dereference in pcs_mapping_truncate()
match  031db527dea5  09158b625355  fuse kio: Unexport pcs_ioconn_close() and pcs_ioconn_unregister()
match  b4eb41e4d2c7  1704c065fedf  ploop: fix int overflow when calculating used_pos
match  0c9a0272c2c5  cd5c11ae19d9  memcg/debug: warn early when releasing memcg css with non-zero kmem
match  a6a61fa35104  1c2b13d39097  kexec, kasan: increase KEXEC_AUTO_RESERVED_SIZE under CONFIG_KASAN=y up to 1G
match  22dc3fc1e50c  173281f41a8d  ms/ksm: React on changing "sleep_millisecs" parameter faster
match  bcf32c25c6f4  5ce7d60a5a12  lib/kmapset: fix undefined behavior in kmapset_cmp()
match  df0e1818766d  89a7aec2b357  ms/kprobes: Avoid false KASAN reports during stack copy
match  229d6fcefa79  c72c64726646  ms/kasan: add functions to clear stack poison
match  25e16af1f474  34bc15306fee  ms/kprobes: Unpoison stack in jprobe_return() for KASAN
match  c95000069566  0bbb14103aa3  ms/sched/x86: Add 'struct inactive_task_frame' to better document the sleeping task stack frame
match  257f00ae74a8  a30b6dc6d9c4  ms/x86/unwind: Disable KASAN checks for non-current tasks
match  2f4fd59740ea  4c1eae0a1a4e  fuse: Fix parse_fuse_opt() return values wrong interpretation
match  aeee934056dc  d28416bd1f23  fuse: Prohibit kio engine from containers
match  ce1f49e00cf5  58d272f80b8d  fuse: Switch unused engines off in Kconfig
match  22c3c574142f  179138869c5a  fs/fuse kio_pcs: make map_truncate_tail() working as the original from libpcs_client
match  1071293a44f7  10cc41c82277  fs/fuse kio_pcs: forgotten setting of the next phase
match  a87d0816ef24  d8c8debd5556  fs/fuse kio_pcs: fix condition for map resolving in pcs_mapping_truncate()
match  a5dc12727980  1415cd4de809  fs/fuse kio_pcs: protect valid_for_truncate() by m->lock's
match  f558ede4415c  1244b073f214  fs/fuse kio_pcs: fix map leak in pcs_mapping_truncate()
match  29cd54835e1b  494d455bd678  fs/fuse kio_pcs: simplify pcs_mapping_truncate()
match  ed8ff8fafbef  1faef4dbb6fb  fs/fuse kio_pcs: fix map leaks in process_ireq_truncate()
match  23a4bac3aa66  d69453d88ecb  fs/fuse kio_pcs: NULL pointer dereference on access m->mapping->chunk_size_bits
match  a983f66c88e2  cd414d7f047e  fs/fuse kio_pcs: NULL pointer dereference in map_submit()->MAP_ARGS()
match  ec8895e4971a  5458bfe4ab1b  fs/fuse kio_pcs: cleanup in truncate (backport)
match  f5f01241200a  359f6135e28a  ms/vmscan: memcg: always use swappiness of the reclaimed memcg
match  e82ca0e78fe5  f7f2b2a08dc1  ploop: create helper to access ploop_device->entry_tree
match  45c54b7a82c3  f1bf49a77402  ploop: add separate tree for existing discard requests
match  a82496a48c8a  1b390fda44fc  ploop: change default of discard granularity and alignment attrs to PAGE_SIZE
match  2b932b607a08  7916178808b6  ploop: fix negative discard size in preprocess_discard_req()
match  4806d5c2abfd  2d6cfffe9858  ploop kaio: successfull alloc should adjust alloc_head
match  27fc3cbd89e0  3a2722bbf718  fs/fuse: add assert on i_mutex in fuse_send_unmap()
match  50c63f93a6e8  03dd075f40a5  fs/fuse kio_pcs: add assert on i_mutex for PUNCH_HOLE and ZERO_RANGE
match  602130263af1  eff00cc8f8c7  fs/fuse: add assert on i_mutex in fuse_send_write()
match  db0bae01418b  c317ec012a0d  mm: cleancache: fix corruption on missed inode invalidation
match  d36c343fe0ef  9763179f7da2  fs/fuse kio_pcs: make pcs_map_truncate() easier
match  5a0e4b18623d  893d1d9aee05  fs/fuse kio_pcs: cleanup kpcs_setattr_end()
match  a134fbbdca70  002f22d5d95b  fs/fuse kio_pcs: invalidation maps in setattr kio
match  5e1e6e426e01  42d535c0c82f  ploop: convert prealloced_size to absolute offset
match  49e3f5a37dfc  58642ed92873  fs/fuse kio_pcs: fix update cs state after receiving new map
match  b553391744ba  2e49a3091339  vzstat: account "page_in" and "swap_in" in nanoseconds
match  d76b16d8a459  2b0d4a7666de  ms/dlm: fix possible call to kfree() for non-initialized pointer
match  a46ce8ab93bc  4e123b8d00de  fbcon: use kvmalloc() for scrollback buffer
match  e7f793d3dd19  ac40a2c5a7a3  fs/fuse kio_pcs: replenish netaddr_cmp() with rdma type
match  3540b3952981  d754f1b2c3ba  ploop: move standby mode setting to separate function
match  16d9ba0018b1  59f17e9250f2  ploop: move to standby mode after fsync() error too
match  c38b52836a67  e868f1e0b1a3  ploop: move to standby after -ENOTCONN too
match  eb06066469c3  83282928f80a  fuse kio: Round down extent start in fiemap_process_one()
match  8f77fb619ede  f17dce4d1a07  fuse kio: fix timer setup so it actually delays ireq
match  3518446554c5  174367bc2ace  fuse kio: never ignore fuse_req error during PCS_IOC_GETMAP
match  d335a6d755b0  53fbf952fa5f  ms/lib: Add xxhash module
match  d89c0cc3580e  1eb11e192f70  ms/xxHash: create arch dependent 32/64-bit xxhash()
match  2e973cca77f6  c883bb4f8c06  ms/ksm: replace jhash2 with xxhash
match  f2b46151c73d  1d7e6db335b6  nfsd: disable UMH client tracking in nested net namespaces
match  6f19d1cd1529  28e27c9efcf6  sunrpc: cache_head leak due queued request
match  113d9e5fb75a  0df7015bfd4c  ms/sock_diag: fix autoloading of the raw_diag module
match  5854abeb60d3  72c0d5fc4eec  fs/fuse kio: fix loss of FUSE_FSYNC/FUSE_FLUSH reqs
match  6d7fb49991f8  21efa955c947  fs/fuse kio: fix sreq and msg leak in prepare_map_flush_ireq()
match  158752a3f8e5  473986899bfd  fs/fuse kio: retry allocation PCS_IREQ_FLUSH request
match  ae9dcbfdcd91  ba1267298738  mm/memcg: Fix NULL-ptr dereference when memcg diabled at boot.
match  8b72a6a9e033  a390c3ad6ce1  tcache/tswap: don't shrink tcache/tswap until they are initialized
match  90def4f60834  8792b46f6e26  fs/fuse kio: missed clean di->size.op in failed shrink request
match  1f796370fe7c  cf938de1179e  mm/page_alloc: add latency to the page_alloc tracepoint
match  4b2c313c1c89  9573662efa90  fs/fuse kio: missed cleanup for interrupted shrink request
match  c70758c864b3  8dc643bea5bc  fuse: do not wait for completion of inessential writes in fuse fsync
match  0f9720a00124  5158d4ccfc02  ms/drivers/gpu/vga: allocate vga_arb_write() buffer on stack
match  262701c17394  8ae99fc6cfc4  fs/fuse kio: fix mapping dereference in a dead map
match  c676dc572eef  f088fe14038f  fs/fuse kio: satisfy pure FALLOC_FL_KEEP_SIZE immediately
match  af65b46f4c49  553fb2793680  fs/fuse kio: backport immediate-write attribute handle
match  f7b0f6f515eb  a1d4c55e4501  fs/fuse kio: add support PCS_CS_IO_SYNC flag
match  47a22bf7d915  d5041bcff997  fs/fuse kio: deny unavailable ioctl's in kio
match  37dda65ae523  adf502a95cd2  fs/fuse kio: bring fuse ktraces to a common view
match  4fad72981a2f  12fb7d15fc10  fs/fuse kio: disable duplication FUSE_K* messages to debugfs by default
match  6711dd7f2865  3ada08a904a9  fs/fuse kio: make it possible to enable TRACE/DTRACE in the release kernel
match  8abf9dc3427c  e7bc505e58d3  ms/huge pagecache: extend mremap pmd rmap lockout to files
match  210b5804225c  c58d0e5f126f  ms/mm: speed up mremap by 20x on large regions
match  b41363bf4dca  03916a06ae10  ms/mm: select HAVE_MOVE_PMD on x86 for faster mremap
match  0aa0bd34404e  1211d90ad9c6  ms/mm: workingset: size shadow nodes lru basing on file cache size
match  67f3e6f2449c  4af2db05d6a8  ms/mm: workingset: update shadow limit to reflect bigger active list
match  5ae87898b5e7  bb2aef146a40  ms/slub: Make cpu partial slab support configurable
match  1186d4357521  cc5674e562c1  ms/mm/slub: set slub_max_order = 0 by default.
match  7a1829d84fd8  59896aae9d0b  net/gre: Consider VE_FEATURE_IPGRE on new net creation
match  56574778dfab  08916fe6639e  net/ip6ip: Consider VE_FEATURE_IPIP on new net creation
match  14f34fbcb7ce  ee9658c8d09d  seccomp: Add PT_SUSPEND_SECCOMP in __secure_computing
match  78966fac287f  9129a708e868  ms/sunrpc: use SVC_NET() in svcauth_gss_* functions
match  6537f57fdd62  9b16810002f2  pfcache: silently drop "trusted.pfcache" xattr when set on inappropriate fs
match  2bd805905c11  56c78334672b  ms/ipvs: remove an annoying printk in netns init
match  ac6d0d044089  f8d73ef77e78  fs: Export symbols replace_fd() and create_pipe_files()
match  bfba8b2bc67f  9fad2a107a34  fs/fuse kio: invalidate files for kio
match  9f10664be78d  3a78af979420  ploop: Fix discard BIOs mis accounting
match  1013f63029b8  d3c883fe8609  fs/fuse kio: add FUSE_S_FAIL_IMMEDIATELY check in pcs_fuse_submit()
match  892b21fbf9ee  740804ff440b  fs/fuse: fix unsafe killing fiq->pending requests
match  aa609f845d3c  8fec9809084f  net: export net/core/somaxconn sysctl for unprivileged users
match  498ffc3c46df  7ba0b727afce  ploop compact: remove alloc_head BUG_ON before truncate call
match  95b5d4a4cfb7  087d9b1ba615  ms/virtio_balloon: fix another race between migration and ballooning
match  f9816c3da227  d924f9196196  x86/pci-dma: don't warn about high order in dma_alloc
match  47c04f79df84  113406b134c8  ploop: Remove unused argument get_block
match  f27b74a65d41  7d1374b6e535  ploop: Remove dead "pcss"-related code
match  f1a545970706  dae40087b3bc  ploop: Kill unneeded PLOOP_S_WAIT_PROCESS bit
match  fc67318c3705  f859ec672537  pfcache: don't get inodes which are beeing freed
